Project,Plate_ID,Plate_Row,Plate_Col,Sample,Raw_value
HTS_Cell_Screen_FP,214,16,15,TN214-16-15,3.39441765429946
HTS_Cell_Screen_FP,214,16,16,TN214-16-16,9.27699866406298
HTS_Cell_Screen_FP,214,16,17,TN214-16-17,5.278242037241
HTS_Cell_Screen_FP,214,16,18,TN214-16-18,14.8729772116944
HTS_Cell_Screen_FP,214,16,19,TN214-16-19,7.53882454487454
HTS_Cell_Screen_FP,214,16,20,TN214-16-20,14.1832480789337
HTS_Cell_Screen_FP,214,16,21,TN214-16-21,8.51452919366566
HTS_Cell_Screen_FP,214,16,22,TN214-16-22,7.15474133827175
HTS_Cell_Screen_FP,214,16,23,TN214-16-23,10.4806401048318
HTS_Cell_Screen_FP,214,16,24,ctrl,8.34747572902049
